node_id	node_name	node_kind
Gene::57718	PPP4R4	Gene
Gene::79896	THNSL1	Gene
Gene::57646	USP28	Gene
Gene::386678	KRTAP10-11	Gene
Gene::390067	OR52H1	Gene
Gene::373156	GSTK1	Gene
Gene::1969	EPHA2	Gene
Gene::25940	FAM98A	Gene
Gene::93621	MRFAP1	Gene
Gene::51252	FAM178B	Gene
Gene::9095	TBX19	Gene
Gene::55239	OGFOD1	Gene
Gene::728378	POTEF	Gene
Gene::9863	MAGI2	Gene
Gene::51802	ASIC5	Gene
Gene::8399	PLA2G10	Gene
Gene::728577	CNTNAP3B	Gene
Gene::8543	LMO4	Gene
Gene::1031	CDKN2C	Gene
Gene::51635	DHRS7	Gene
Gene::7130	TNFAIP6	Gene
Gene::347736	NME9	Gene
Gene::11193	WBP4	Gene
Gene::129531	MITD1	Gene
Gene::10647	SCGB1D2	Gene
Gene::159091	FAM122C	Gene
Gene::6567	SLC16A2	Gene
Gene::201627	DENND6A	Gene
Pathway::PC7_8634	Uptake and function of anthrax toxins	Pathway
Gene::7915	ALDH5A1	Gene
Gene::9275	BCL7B	Gene
Gene::84617	TUBB6	Gene
Gene::83694	RPS6KL1	Gene
Pathway::PC7_4875	Keratan sulfate degradation	Pathway
Pathway::PC7_2947	DNA Damage Recognition in GG-NER	Pathway
Gene::10116	FEM1B	Gene
Gene::128239	IQGAP3	Gene
Gene::54965	PIGX	Gene
Gene::3043	HBB	Gene
Gene::6257	RXRB	Gene
Gene::116028	RMI2	Gene
Gene::114132	SIGLEC11	Gene
Gene::9813	EFCAB14	Gene
Gene::5731	PTGER1	Gene
Pathway::PC7_6991	Role of Abl in Robo-Slit signaling	Pathway
Gene::22844	FRMPD1	Gene
Gene::5357	PLS1	Gene
Gene::6235	RPS29	Gene
Gene::5716	PSMD10	Gene
Gene::122945	NOXRED1	Gene
Pathway::PC7_5867	Nectin adhesion pathway	Pathway
Gene::339761	CYP27C1	Gene
Gene::100129583	FAM47E	Gene
Gene::57415	C3orf14	Gene
Gene::54431	DNAJC10	Gene
Gene::64359	NXN	Gene
Pathway::PC7_2672	Complement cascade	Pathway
Gene::5796	PTPRK	Gene
Pathway::PC7_7384	SUMO is conjugated to E1 (UBA2:SAE1)	Pathway
Gene::84553	FAXC	Gene
Pathway::PC7_3366	ECM proteoglycans	Pathway
Gene::26289	AK5	Gene
Gene::80320	SP6	Gene
Gene::10432	RBM14	Gene
Gene::199974	CYP4Z1	Gene
Gene::7306	TYRP1	Gene
Gene::57472	CNOT6	Gene
Gene::102288414	C11orf98	Gene
Gene::1053	CEBPE	Gene
Gene::50507	NOX4	Gene
Gene::3224	HOXC8	Gene
Gene::3444	IFNA7	Gene
Gene::5125	PCSK5	Gene
Gene::84131	CEP78	Gene
Gene::10188	TNK2	Gene
Gene::51104	ABHD17B	Gene
Gene::64236	PDLIM2	Gene
Gene::158	ADSL	Gene
Gene::1070	CETN3	Gene
Gene::11123	RCAN3	Gene
Gene::90990	KIFC2	Gene
Gene::390445	OR5AU1	Gene
Gene::219983	OR4D6	Gene
Gene::157680	VPS13B	Gene
Gene::57662	CAMSAP3	Gene
Gene::3200	HOXA3	Gene
Gene::5067	CNTN3	Gene
Gene::50855	PARD6A	Gene
Gene::51592	TRIM33	Gene
Gene::9530	BAG4	Gene
Gene::85463	ZC3H12C	Gene
Gene::58527	ABRACL	Gene
Gene::29974	A1CF	Gene
Gene::340393	TMEM249	Gene
Gene::255725	OR52B2	Gene
Gene::8613	PPAP2B	Gene
Gene::54623	PAF1	Gene
Gene::9688	NUP93	Gene
Gene::1489	CTF1	Gene
Gene::1495	CTNNA1	Gene
Gene::326625	MMAB	Gene
Gene::51073	MRPL4	Gene
Pathway::PC7_6923	Regulatory RNA pathways	Pathway
Gene::57724	EPG5	Gene
Gene::259294	TAS2R19	Gene
Gene::473	RERE	Gene
Gene::1783	DYNC1LI2	Gene
Gene::830	CAPZA2	Gene
Gene::23256	SCFD1	Gene
Gene::79295	OR5H6	Gene
Gene::83985	SPNS1	Gene
Gene::23132	RAD54L2	Gene
Gene::53918	PELO	Gene
Gene::3068	HDGF	Gene
Gene::9188	DDX21	Gene
Pathway::WP2112_r63216	IL17 signaling pathway	Pathway
Gene::83939	EIF2A	Gene
Gene::113444	SMIM12	Gene
Gene::4223	MEOX2	Gene
Gene::10335	MRVI1	Gene
Gene::8329	HIST1H2AI	Gene
Gene::150221	RIMBP3C	Gene
Gene::4507	MTAP	Gene
Gene::85016	C11orf70	Gene
Gene::57678	GPAM	Gene
Gene::6283	S100A12	Gene
Gene::57102	C12orf4	Gene
Gene::81794	ADAMTS10	Gene
Gene::221545	C6orf136	Gene
Gene::9823	ARMCX2	Gene
Gene::23231	SEL1L3	Gene
Gene::83606	GUCD1	Gene
Gene::23138	N4BP3	Gene
Gene::10746	MAP3K2	Gene
Pathway::PC7_3324	Downstream TCR signaling	Pathway
Gene::57817	HAMP	Gene
Gene::56142	PCDHA6	Gene
Gene::116150	NUS1	Gene
Gene::2001	ELF5	Gene
Gene::84439	HHIPL1	Gene
Gene::3801	KIFC3	Gene
Gene::5800	PTPRO	Gene
Gene::8678	BECN1	Gene
Gene::57332	CBX8	Gene
Gene::1938	EEF2	Gene
Gene::9647	PPM1F	Gene
Gene::5493	PPL	Gene
Gene::8906	AP1G2	Gene
Gene::5217	PFN2	Gene
Gene::6259	RYK	Gene
Gene::115948	CCDC151	Gene
Pathway::PC7_5782	NOSTRIN mediated eNOS trafficking	Pathway
Gene::127687	C1orf122	Gene
Gene::51026	GOLT1B	Gene
Gene::89866	SEC16B	Gene
Gene::1101	CHAD	Gene
Gene::8669	EIF3J	Gene
Gene::220134	SKA1	Gene
Gene::221496	LEMD2	Gene
Gene::527	ATP6V0C	Gene
Gene::23523	CABIN1	Gene
Gene::124995	MRPL10	Gene
Gene::7072	TIA1	Gene
Gene::26234	FBXL5	Gene
Pathway::WP694_r67062	Arylamine metabolism	Pathway
Gene::2982	GUCY1A3	Gene
Gene::55765	C1orf106	Gene
Gene::79415	C17orf62	Gene
Gene::65005	MRPL9	Gene
Gene::25880	TMEM186	Gene
Pathway::PC7_8710	Viral Messenger RNA Synthesis	Pathway
Pathway::PC7_5890	Neurotransmitter Receptor Binding And Downstream Transmission In The Postsynaptic Cell	Pathway
Gene::5693	PSMB5	Gene
Gene::245932	DEFB119	Gene
Gene::57647	DHX37	Gene
Gene::220202	ATOH7	Gene
Gene::1146	CHRNG	Gene
Gene::9513	FXR2	Gene
Pathway::PC7_6464	Phosphorylation of Emi1	Pathway
Gene::100289462	DEFB4B	Gene
Gene::5165	PDK3	Gene
Gene::8748	ADAM20	Gene
Gene::10558	SPTLC1	Gene
Gene::9182	RASSF9	Gene
Gene::51397	COMMD10	Gene
Gene::387129	NPSR1	Gene
Gene::29991	OBP2A	Gene
Gene::7153	TOP2A	Gene
Gene::9048	ARTN	Gene
Gene::6477	SIAH1	Gene
Gene::23673	STX12	Gene
Gene::729857	RGPD2	Gene
Gene::10621	POLR3F	Gene
Gene::3337	DNAJB1	Gene
Gene::109	ADCY3	Gene
Gene::5901	RAN	Gene
Gene::8869	ST3GAL5	Gene
Gene::254048	UBN2	Gene
Gene::80325	ABTB1	Gene
Gene::4752	NEK3	Gene
Gene::51299	NRN1	Gene
Gene::7802	DNALI1	Gene
Gene::56848	SPHK2	Gene
Disease::DOID:0050742	nicotine dependence	Disease
Gene::80006	TRAPPC13	Gene
Gene::58480	RHOU	Gene
Gene::128218	TMEM125	Gene
Gene::5714	PSMD8	Gene
Gene::968	CD68	Gene
Gene::57578	UNC79	Gene
Gene::723961	INS-IGF2	Gene
Gene::148229	ATP8B3	Gene
Pathway::PC7_3678	Ephrin B reverse signaling	Pathway
Gene::79022	TMEM106C	Gene
Gene::5742	PTGS1	Gene
Gene::114836	SLAMF6	Gene
Gene::11248	NXPH3	Gene
Gene::136306	SVOPL	Gene
Gene::114771	PGLYRP3	Gene
Gene::392399	LCN9	Gene
Gene::112869	CCDC101	Gene
Gene::2626	GATA4	Gene
Gene::55755	CDK5RAP2	Gene
Gene::80201	HKDC1	Gene
Gene::64714	PDIA2	Gene
Gene::8581	LY6D	Gene
Pathway::PC7_6532	Porphyrin metabolism	Pathway
Gene::3909	LAMA3	Gene
Gene::64816	CYP3A43	Gene
Gene::26762	HAVCR1	Gene
Gene::1293	COL6A3	Gene
Gene::58155	PTBP2	Gene
Gene::6168	RPL37A	Gene
Gene::339287	MSL1	Gene
Gene::5607	MAP2K5	Gene
Gene::26151	NAT9	Gene
Gene::8189	SYMPK	Gene
Gene::2560	GABRB1	Gene
Gene::66037	BOLL	Gene
Gene::2764	GMFB	Gene
Gene::9114	ATP6V0D1	Gene
Gene::51246	SHISA5	Gene
Gene::440335	SMIM22	Gene
Pathway::PC7_8295	Toll-Like Receptors Cascades	Pathway
Gene::10761	PLAC1	Gene
Gene::10067	SCAMP3	Gene
Gene::51362	CDC40	Gene
Gene::149013	NBPF12	Gene
Disease::DOID:332	amyotrophic lateral sclerosis	Disease
Gene::145814	PGPEP1L	Gene
Gene::57135	DAZ4	Gene
Gene::401992	OR2T2	Gene
Pathway::PC7_7643	Sodium-coupled sulphate, di- and tri-carboxylate transporters	Pathway
Gene::5047	PAEP	Gene
Pathway::PC7_1549	Activation of caspases through apoptosome-mediated cleavage	Pathway
Gene::4795	NFKBIL1	Gene
Gene::10208	USPL1	Gene
Gene::51547	SIRT7	Gene
Gene::57053	CHRNA10	Gene
Pathway::PC7_4417	HSF1-dependent transactivation	Pathway
Gene::2731	GLDC	Gene
Gene::127833	SYT2	Gene
Gene::6856	SYPL1	Gene
Gene::10622	POLR3G	Gene
Gene::1756	DMD	Gene
Gene::2022	ENG	Gene
Gene::132160	PPM1M	Gene
Gene::92565	FANK1	Gene
Gene::51255	RNF181	Gene
Gene::64853	AIDA	Gene
Gene::346528	OR2A1	Gene
Gene::8556	CDC14A	Gene
Gene::8390	OR1G1	Gene
Gene::79414	LRFN3	Gene
Gene::55687	TRMU	Gene
Gene::5685	PSMA4	Gene
Gene::8776	MTMR1	Gene
Gene::64834	ELOVL1	Gene
Gene::51206	GP6	Gene
Gene::54986	ULK4	Gene
Pathway::PC7_6174	PKA-mediated phosphorylation of key metabolic factors	Pathway
Gene::6924	TCEB3	Gene
Gene::81392	OR2AE1	Gene
Gene::55966	AJAP1	Gene
Gene::3163	HMOX2	Gene
Gene::1477	CSTF1	Gene
Gene::26229	B3GAT3	Gene
Gene::81	ACTN4	Gene
Gene::5291	PIK3CB	Gene
Gene::28985	MCTS1	Gene
Gene::1298	COL9A2	Gene
Pathway::PC7_8274	Thyroxine biosynthesis	Pathway
Gene::165829	GPR156	Gene
Gene::23329	TBC1D30	Gene
Gene::22920	KIFAP3	Gene
Gene::10948	STARD3	Gene
Gene::5973	RENBP	Gene
Gene::2488	FSHB	Gene
Gene::79016	DDA1	Gene
Gene::93649	MYOCD	Gene
Pathway::PC7_11018	beta-catenin independent WNT signaling	Pathway
Pathway::PC7_2263	CDC42 signaling events	Pathway
Gene::5007	OSBP	Gene
Gene::89894	TMEM116	Gene
Gene::282809	POC1B	Gene
Gene::255783	INAFM1	Gene
Gene::84817	TXNDC17	Gene
Gene::7404	UTY	Gene
Gene::80019	UBTD1	Gene
Gene::8492	PRSS12	Gene
Gene::91419	XRCC6BP1	Gene
Gene::5335	PLCG1	Gene
Gene::26043	UBXN7	Gene
Gene::7881	KCNAB1	Gene
Gene::30000	TNPO2	Gene
Gene::63940	GPSM3	Gene
Gene::55667	DENND4C	Gene
Gene::9581	PREPL	Gene
Gene::4718	NDUFC2	Gene
Gene::10750	GRAP	Gene
Gene::137886	UBXN2B	Gene
Gene::84545	MRPL43	Gene
Gene::23764	MAFF	Gene
Gene::10962	MLLT11	Gene
Gene::56159	TEX11	Gene
Gene::267	AMFR	Gene
Gene::9129	PRPF3	Gene
Gene::3592	IL12A	Gene
Gene::9853	RUSC2	Gene
Gene::4193	MDM2	Gene
Gene::637	BID	Gene
Gene::4809	NHP2L1	Gene
Pathway::PC7_7505	Signalling to STAT3	Pathway
Gene::404672	GTF2H5	Gene
Pathway::PC7_13144	vRNP Assembly	Pathway
Gene::55556	ENOSF1	Gene
Gene::4618	MYF6	Gene
Gene::55851	PSENEN	Gene
Gene::9867	PJA2	Gene
Gene::55344	PLCXD1	Gene
Pathway::WP474_r80208	Endochondral Ossification	Pathway
Gene::5602	MAPK10	Gene
Gene::6175	RPLP0	Gene
Gene::6499	SKIV2L	Gene
Gene::761	CA3	Gene
Gene::10438	C1D	Gene
Gene::58492	ZNF77	Gene
Gene::60436	TGIF2	Gene
Gene::6942	TCF20	Gene
Gene::352954	GATS	Gene
Gene::6173	RPL36A	Gene
Gene::4015	LOX	Gene
Disease::DOID:986	alopecia areata	Disease
Gene::3720	JARID2	Gene
Gene::7070	THY1	Gene
Gene::577	ADGRB3	Gene
Gene::27130	INVS	Gene
Gene::84959	UBASH3B	Gene
Gene::4616	GADD45B	Gene
Gene::149465	CFAP57	Gene
Gene::6716	SRD5A2	Gene
Gene::29969	MDFIC	Gene
Gene::23592	LEMD3	Gene
Gene::23551	RASD2	Gene
Gene::6121	RPE65	Gene
Gene::389816	LRRC26	Gene
Gene::10653	SPINT2	Gene
Gene::55011	PIH1D1	Gene
Gene::7159	TP53BP2	Gene
Gene::92597	MOB1B	Gene
Gene::25817	FAM19A5	Gene
Gene::79696	ZC2HC1C	Gene
Gene::83874	TBC1D10A	Gene
Pathway::PC7_5523	Mitochondrial translation initiation	Pathway
Gene::50840	TAS2R14	Gene
Gene::349633	PLET1	Gene
Gene::84068	SLC10A7	Gene
Gene::139324	HDX	Gene
Gene::6503	SLA	Gene
Gene::3273	HRG	Gene
Gene::9040	UBE2M	Gene
Gene::652968	GATSL3	Gene
Gene::100529257	SYNJ2BP-COX16	Gene
Gene::6401	SELE	Gene
Gene::6002	RGS12	Gene
Gene::146225	CMTM2	Gene
Gene::598	BCL2L1	Gene
Gene::4101	MAGEA2	Gene
Gene::55294	FBXW7	Gene
Gene::26664	OR7C1	Gene
Gene::26251	KCNG2	Gene
Gene::390084	OR56A5	Gene
Gene::57520	HECW2	Gene
Gene::57403	RAB22A	Gene
Gene::4773	NFATC2	Gene
Gene::155061	ZNF746	Gene
Gene::55661	DDX27	Gene
Gene::8550	MAPKAPK5	Gene
Pathway::PC7_5882	Nephrin/Neph1 signaling in the kidney podocyte	Pathway
Gene::148423	C1orf52	Gene
Gene::5676	PSG7	Gene
Gene::79007	DBNDD1	Gene
Gene::4736	RPL10A	Gene
Gene::3596	IL13	Gene
Gene::6391	SDHC	Gene
Gene::90480	GADD45GIP1	Gene
Gene::3770	KCNJ14	Gene
Pathway::PC7_1857	Aurora C signaling	Pathway
Gene::85476	GFM1	Gene
Gene::10810	WASF3	Gene
Gene::23277	CLUH	Gene
Gene::56243	KIAA1217	Gene
Gene::9330	GTF3C3	Gene
Gene::3237	HOXD11	Gene
Gene::57504	MTA3	Gene
Gene::375318	AQP12A	Gene
Gene::595	CCND1	Gene
Gene::57664	PLEKHA4	Gene
Gene::2118	ETV4	Gene
Gene::119032	C10orf32	Gene
Gene::203328	SUSD3	Gene
Gene::54658	UGT1A1	Gene
Gene::5283	PIGH	Gene
Gene::113189	CHST14	Gene
Gene::7589	ZSCAN21	Gene
Gene::220082	SPERT	Gene
Gene::3872	KRT17	Gene
Gene::7705	ZNF146	Gene
Gene::80095	ZNF606	Gene
Gene::84687	PPP1R9B	Gene
Gene::197407	ZNF48	Gene
Gene::23587	ELP5	Gene
Gene::124512	METTL23	Gene
Gene::23251	KIAA1024	Gene
Gene::27161	AGO2	Gene
Gene::319101	KRT73	Gene
Pathway::PC7_5984	NrCAM interactions	Pathway
Gene::11137	PWP1	Gene
Gene::64222	TOR3A	Gene
Gene::146722	CD300LF	Gene
Gene::83990	BRIP1	Gene
Gene::8537	BCAS1	Gene
Gene::91746	YTHDC1	Gene
Gene::9816	URB2	Gene
Pathway::PC7_2671	Common Pathway	Pathway
Gene::163115	ZNF781	Gene
Gene::22797	TFEC	Gene
Gene::378807	CATSPER4	Gene
Gene::23506	GLTSCR1L	Gene
Gene::7798	LUZP1	Gene
Gene::3597	IL13RA1	Gene
Gene::284338	PRR19	Gene
Gene::27164	SALL3	Gene
Gene::81573	ANKRD13C	Gene
Gene::4750	NEK1	Gene
Gene::51529	ANAPC11	Gene
Gene::140545	RNF32	Gene
Gene::5606	MAP2K3	Gene
Pathway::PC7_8359	Transport of the SLBP independent Mature mRNA	Pathway
Pathway::PC7_3874	Fanconi Anemia pathway	Pathway
Pathway::PC7_8679	Validated transcriptional targets of AP1 family members Fra1 and Fra2	Pathway
Pathway::WP3585_r84793	Cytosine methylation	Pathway
Gene::10528	NOP56	Gene
Gene::23480	SEC61G	Gene
Gene::81669	CCNL2	Gene
Pathway::PC7_8060	TRAIL signaling	Pathway
Gene::386680	KRTAP10-5	Gene
Pathway::PC7_5789	NOTCH2 intracellular domain regulates transcription	Pathway
Gene::51315	KRCC1	Gene
Gene::389090	OR6B2	Gene
Gene::404550	C16orf74	Gene
Gene::1088	CEACAM8	Gene
Gene::4496	MT1H	Gene
Gene::84552	PARD6G	Gene
Gene::132299	OCIAD2	Gene
Gene::54790	TET2	Gene
Gene::84141	EVA1A	Gene
Gene::10389	SCML2	Gene
Gene::84725	PLEKHA8	Gene
Gene::320	APBA1	Gene
Gene::126767	AADACL3	Gene
Gene::7299	TYR	Gene
Gene::221037	JMJD1C	Gene
Gene::3713	IVL	Gene
Gene::100885850	PTGES3L-AARSD1	Gene
Gene::1392	CRH	Gene
Gene::388	RHOB	Gene
Gene::90121	TSR2	Gene
Gene::64100	ELSPBP1	Gene
Gene::51122	COMMD2	Gene
Gene::205428	C3orf58	Gene
Gene::245936	DEFB123	Gene
Gene::1002	CDH4	Gene
Gene::135932	TMEM139	Gene
Gene::3746	KCNC1	Gene
Gene::2068	ERCC2	Gene
Pathway::PC7_7443	Signaling by EGFR	Pathway
Gene::363	AQP6	Gene
Gene::390271	OR8B3	Gene
Gene::55565	ZNF821	Gene
Gene::22936	ELL2	Gene
Gene::84188	FAR1	Gene
Gene::1438	CSF2RA	Gene
Gene::84441	MAML2	Gene
Gene::55007	FAM118A	Gene
Gene::6594	SMARCA1	Gene
Gene::340533	KIAA2022	Gene
Gene::55339	WDR33	Gene
Gene::57158	JPH2	Gene
Gene::139231	FAM199X	Gene
Gene::358	AQP1	Gene
Gene::11164	NUDT5	Gene
Gene::570	BAAT	Gene
Gene::770	CA11	Gene
Gene::26575	RGS17	Gene
Gene::7549	ZNF2	Gene
Gene::80174	DBF4B	Gene
Gene::56547	MMP26	Gene
Pathway::PC7_6863	Recruitment of NuMA to mitotic centrosomes	Pathway
Gene::375757	SWI5	Gene
Gene::4225	MEP1B	Gene
Gene::9703	KIAA0100	Gene
Gene::118426	LOH12CR1	Gene
Pathway::PC7_7492	Signaling events mediated by PRL	Pathway
Gene::1290	COL5A2	Gene
Gene::213	ALB	Gene
Gene::7360	UGP2	Gene
Gene::29088	MRPL15	Gene
Gene::55355	HJURP	Gene
Gene::79591	C10orf76	Gene
Gene::90390	MED30	Gene
Pathway::PC7_1219	Abacavir metabolism	Pathway
Gene::9329	GTF3C4	Gene
Gene::57106	NAT14	Gene
Gene::84073	MYCBPAP	Gene
Gene::51733	UPB1	Gene
Gene::51010	EXOSC3	Gene
Gene::2799	GNS	Gene
Gene::266553	OFCC1	Gene
Gene::113612	CYP2U1	Gene
Gene::150365	MEI1	Gene
Gene::58531	PRM3	Gene
Gene::23164	MPRIP	Gene
Gene::23351	KHNYN	Gene
Gene::6899	TBX1	Gene
Gene::160897	GPR180	Gene
Gene::11319	ECD	Gene
Gene::5423	POLB	Gene
Gene::431707	LHX8	Gene
Gene::4988	OPRM1	Gene
Gene::554313	HIST2H4B	Gene
Gene::55699	IARS2	Gene
Gene::150572	SMYD1	Gene
Gene::84219	WDR24	Gene
Gene::79780	CCDC82	Gene
Gene::84889	SLC7A3	Gene
Gene::9575	CLOCK	Gene
Gene::81034	SLC25A32	Gene
Gene::9278	ZBTB22	Gene
Gene::55323	LARP6	Gene
Pathway::PC7_7441	Signaling by Aurora kinases	Pathway
Gene::170572	HTR3C	Gene
Gene::3593	IL12B	Gene
Gene::2689	GH2	Gene
Gene::6279	S100A8	Gene
Gene::2642	GCGR	Gene
Disease::DOID:175	vascular cancer	Disease
Gene::29803	REPIN1	Gene
Pathway::PC7_5679	N-glycan trimming and elongation in the cis-Golgi	Pathway
Gene::10693	CCT6B	Gene
Gene::54413	NLGN3	Gene
Gene::140885	SIRPA	Gene
Pathway::PC7_8064	TRIF-mediated programmed cell death	Pathway
Gene::64979	MRPL36	Gene
Gene::1796	DOK1	Gene
Gene::152100	CMC1	Gene
Gene::7919	DDX39B	Gene
Gene::57007	ACKR3	Gene
Gene::84309	NUDT16L1	Gene
Gene::282991	BLOC1S2	Gene
Gene::9039	UBA3	Gene
Gene::10014	HDAC5	Gene
Gene::2214	FCGR3A	Gene
Gene::645432	ARRDC5	Gene
Gene::26009	ZZZ3	Gene
Gene::220869	CBWD5	Gene
Gene::4968	OGG1	Gene
Gene::350	APOH	Gene
Gene::2258	FGF13	Gene
Gene::57715	SEMA4G	Gene
Pathway::PC7_4115	Generation of second messenger molecules	Pathway
Gene::9472	AKAP6	Gene
Gene::112817	HOGA1	Gene
Gene::220213	OTUD1	Gene
Gene::2152	F3	Gene
Pathway::PC7_5513	Mitochondrial Fatty Acid Beta-Oxidation	Pathway
Gene::9534	ZNF254	Gene
Gene::7291	TWIST1	Gene
Pathway::PC7_1104	ALK1 signaling events	Pathway
Gene::2042	EPHA3	Gene
Gene::94101	ORMDL1	Gene
Gene::404203	SPINK6	Gene
Pathway::PC7_3046	Defensins	Pathway
Gene::26053	AUTS2	Gene
Gene::91752	ZNF804A	Gene
Gene::4329	ALDH6A1	Gene
Gene::5153	PDE1B	Gene
Gene::80131	LRRC8E	Gene
Gene::23042	PDXDC1	Gene
Gene::51015	ISOC1	Gene
Gene::54576	UGT1A8	Gene
Pathway::PC7_8635	Urea cycle	Pathway
Pathway::PC7_4487	Homologous DNA pairing and strand exchange	Pathway
Gene::11108	PRDM4	Gene
Gene::57551	TAOK1	Gene
Gene::55195	C14orf105	Gene
Gene::93973	ACTR8	Gene
Gene::8565	YARS	Gene
Gene::64282	PAPD5	Gene
Gene::7371	UCK2	Gene
Gene::3097	HIVEP2	Gene
Gene::83538	TTC25	Gene
Pathway::PC7_1221	Abacavir transport and metabolism	Pathway
Gene::4863	NPAT	Gene
Gene::3685	ITGAV	Gene
Gene::4922	NTS	Gene
Gene::3055	HCK	Gene
Gene::7399	USH2A	Gene
Gene::10455	ECI2	Gene
Gene::3988	LIPA	Gene
Gene::54836	BSPRY	Gene
Gene::654790	PCP4L1	Gene
Gene::23396	PIP5K1C	Gene
Gene::2803	GOLGA4	Gene
Gene::4620	MYH2	Gene
Gene::92737	DNER	Gene
Gene::6332	SCN7A	Gene
Gene::9789	SPCS2	Gene
Gene::29097	CNIH4	Gene
Gene::90637	ZFAND2A	Gene
Pathway::PC7_7464	Signaling by NODAL	Pathway
Pathway::PC7_8267	Thromboxane signalling through TP receptor	Pathway
Pathway::PC7_6000	O-linked glycosylation	Pathway
Gene::25852	ARMC8	Gene
Gene::644	BLVRA	Gene
Gene::221477	C6orf89	Gene
Gene::4851	NOTCH1	Gene
Gene::153129	SLC38A9	Gene
Gene::961	CD47	Gene
Gene::1143	CHRNB4	Gene
Gene::28514	DLL1	Gene
Gene::122042	RXFP2	Gene
Gene::90592	ZNF700	Gene
Gene::9759	HDAC4	Gene
Pathway::PC7_2526	Cell-Cell communication	Pathway
Gene::440590	ZYG11A	Gene
Gene::241	ALOX5AP	Gene
Gene::129787	TMEM18	Gene
Gene::54602	NDFIP2	Gene
Gene::59339	PLEKHA2	Gene
Gene::286151	FBXO43	Gene
Gene::135114	HINT3	Gene
Gene::137872	ADHFE1	Gene
Gene::23428	SLC7A8	Gene
Gene::10491	CRTAP	Gene
Gene::7203	CCT3	Gene
Gene::4629	MYH11	Gene
Gene::55063	ZCWPW1	Gene
Gene::9419	CRIPT	Gene
Gene::57223	SMEK2	Gene
Pathway::PC7_5884	Netrin-1 signaling	Pathway
Gene::9147	NEMF	Gene
Gene::123775	C16orf46	Gene
Gene::163778	SPRR4	Gene
Gene::9016	SLC25A14	Gene
Gene::9420	CYP7B1	Gene
Gene::344148	NCKAP5	Gene
Gene::374955	SPATA21	Gene
Gene::161497	STRC	Gene
Gene::6881	TAF10	Gene
Gene::8648	NCOA1	Gene
Gene::3965	LGALS9	Gene
Gene::1949	EFNB3	Gene
Gene::10479	SLC9A6	Gene
Gene::2146	EZH2	Gene
Gene::4352	MPL	Gene
Gene::149563	C1orf64	Gene
Gene::1134	CHRNA1	Gene
Gene::3359	HTR3A	Gene
Gene::114803	MYSM1	Gene
Gene::904	CCNT1	Gene
Gene::10379	IRF9	Gene
Gene::1834	DSPP	Gene
Pathway::WP1984_r82941	Integrated Breast Cancer Pathway	Pathway
Gene::10154	PLXNC1	Gene
Gene::5210	PFKFB4	Gene
Gene::23252	OTUD3	Gene
Gene::83548	COG3	Gene
Gene::9528	TMEM59	Gene
Pathway::PC7_7263	SHC-mediated signalling	Pathway
Gene::27297	CRCP	Gene
Gene::284371	ZNF841	Gene
Gene::143570	XRRA1	Gene
Gene::56910	STARD7	Gene
Gene::79668	PARP8	Gene
Gene::84666	RETNLB	Gene
Gene::55454	CSGALNACT2	Gene
Gene::6392	SDHD	Gene
Gene::947	CD34	Gene
Gene::79886	CAAP1	Gene
Gene::140876	FAM65C	Gene
Gene::9223	MAGI1	Gene
Gene::116328	C8orf34	Gene
Gene::55506	H2AFY2	Gene
Gene::388820	LOC388820	Gene
Gene::57168	ASPHD2	Gene
Gene::55074	OXR1	Gene
Gene::3029	HAGH	Gene
Gene::212	ALAS2	Gene
Pathway::PC7_1128	APC/C-mediated degradation of cell cycle proteins	Pathway
Disease::DOID:9206	Barrett's esophagus	Disease
Pathway::PC7_12069	mRNA Capping	Pathway
Gene::471	ATIC	Gene
Pathway::PC7_1658	Androgen biosynthesis	Pathway
Gene::5621	PRNP	Gene
Gene::57505	AARS2	Gene
Gene::23595	ORC3	Gene
Gene::3575	IL7R	Gene
Gene::220963	SLC16A9	Gene
Gene::390066	OR52D1	Gene
Gene::1825	DSC3	Gene
Gene::60437	CDH26	Gene
Gene::4240	MFGE8	Gene
Gene::3171	FOXA3	Gene
Gene::9052	GPRC5A	Gene
Gene::54514	DDX4	Gene
Gene::4314	MMP3	Gene
Gene::57093	TRIM49	Gene
Gene::8701	DNAH11	Gene
Gene::57691	KIAA1586	Gene
Gene::29947	DNMT3L	Gene
Gene::5184	PEPD	Gene
Gene::55728	N4BP2	Gene
Gene::23683	PRKD3	Gene
Gene::171023	ASXL1	Gene
Pathway::PC7_2461	Cam-PDE 1 activation	Pathway
Gene::169270	ZNF596	Gene
Gene::64799	IQCH	Gene
Gene::5992	RFX4	Gene
Pathway::PC7_3953	Folding of actin by CCT/TriC	Pathway
Gene::441294	CTAGE15	Gene
Gene::488	ATP2A2	Gene
Pathway::PC7_3965	Formation of apoptosome	Pathway
Pathway::PC7_6534	Post-Elongation Processing of Intron-Containing pre-mRNA	Pathway
Gene::84464	SLX4	Gene
Gene::4233	MET	Gene
Pathway::PC7_4661	IRS activation	Pathway
Pathway::PC7_1550	Activation of gene expression by SREBF (SREBP)	Pathway
Gene::11177	BAZ1A	Gene
Gene::11181	TREH	Gene
Gene::3441	IFNA4	Gene
Gene::1369	CPN1	Gene
Gene::57091	CASS4	Gene
Gene::1087	CEACAM7	Gene
Gene::4824	NKX3-1	Gene
